Mean NoEL,Std. dev. NoEL,Mean Frond,Std. dev. Frond,Median Critic,Std. dev. Critic,Mean Coop Lev,Std. dev. Coop Lev,Mean Coop A,Std. dev. Coop A,Mean Coop B,Std. dev. Coop B,Mean Coop C,Std. dev. Coop C,Synchronicity,Class,Dataset,TR
7.,1.610678650223475,0.9261160714285714,0.1532563992654673,0.14985750390883085,0.09499246834185272,1.6228571428571428,1.324728697676992,1.7657142857142858,4.317005765054085,0.9485714285714286,1.880026052793863,5.1657142857142855,15.106894222877994,0.6342857142857142,MCS,Paris,2000
7.274285714285714,1.1182493606763482,0.8508482142857143,0.19516560292166116,0.11736561150219638,0.08884414783760933,2.222857142857143,1.5933945281847115,4.354285714285714,8.223323723484592,2.04,2.521586801995918,10.262857142857143,20.67433309636835,0.6228571428571429,MCS,Paris,2000
8.,0.,1.,0.,0.34930300241921036,0.017193628786912725,1.,0.,0.,0.,0.,0.,0.,0.,1.,MCS,Paris,2000
6.257142857142857,2.267066791414557,0.8882142857142857,0.180508931000431,0.08479138415241759,0.09062055395665045,1.8971428571428572,1.6701558035594362,2.12,4.610844360232268,1.4742857142857142,2.4397122613880815,10.742857142857142,28.786845068183347,0.5314285714285715,MCS,Paris,2000
7.56,1.2897840350782985,0.9579464285714285,0.13240529562171396,0.26363857174826183,0.09601586778572621,1.3371428571428572,1.0229050268121431,1.04,3.754403129279387,0.6285714285714286,1.9136459485303257,3.2914285714285714,13.087865075897518,0.8685714285714285,MCS,Paris,2000
7.817142857142857,0.6767509414361341,0.9450446428571428,0.1320709263685113,0.23592532537296826,0.09595746860122836,1.56,1.2400921624736492,1.56,4.331360723177615,0.8457142857142858,1.780584632263533,4.822857142857143,17.787557219492918,0.8857142857142857,MCS,Paris,2000
7.828571428571428,0.5283783431116266,0.9527678571428572,0.12060584930458221,0.2665776373667379,0.09587965614571842,1.4742857142857142,1.1895600284241605,1.8857142857142857,6.081218997026494,0.7085714285714285,1.628561403477916,4.32,16.40314952336027,0.88,MCS,Paris,2000
7.3428571428571425,1.3510389048613587,0.9054464285714285,0.17766048902962328,0.15092249848033082,0.09970949040565555,1.7657142857142858,1.3802572963334165,2.2342857142857144,6.184494105983026,1.3257142857142856,2.3181695805271954,6.171428571428572,14.404534433465665,0.7314285714285714,MCS,Paris,2000
7.,1.8142294704442905,0.9386607142857143,0.14259059955562517,0.18895704842196834,0.10344719864878453,1.4742857142857142,1.0944908423927688,1.2971428571428572,3.2218438123255457,0.8114285714285714,1.7804929379362382,3.611428571428571,12.56698103145294,0.6971428571428572,MCS,Paris,2000
6.908571428571428,1.8921448794682607,0.91875,0.1646513666649714,0.14657672797031018,0.10362423825936251,1.6857142857142857,1.5113178463357935,2.3257142857142856,6.20710849900075,1.1085714285714285,2.215448542597629,7.428571428571429,22.419233725003327,0.6857142857142857,MCS,Paris,2000
7.897142857142857,0.5245328339365907,0.975625,0.09792147911172795,0.3087054778333353,0.07961467533764582,1.2228571428571429,0.862913905417722,0.49142857142857144,2.016697644109077,0.32571428571428573,1.229248982600551,2.0114285714285716,11.623615651608864,0.9485714285714286,MCS,Paris,2000
7.548571428571429,1.1791937750784107,0.9216071428571428,0.16152026324907665,0.24307707031872633,0.1053641369458214,1.697142857142857,1.3917072176258327,2.52,6.56383163360287,1.1085714285714285,2.181660105590816,6.217142857142857,18.40555018332841,0.8285714285714286,MCS,Paris,2000
7.982857142857143,0.16815930250928185,0.9887053571428571,0.07241941113882297,0.3085481045380878,0.057274701373151084,1.0971428571428572,0.592083833005194,0.32,2.3152661062731306,0.17142857142857143,1.005292119186239,0.9142857142857143,6.334357239109036,0.9885714285714285,MCS,Paris,2000
7.6923076923076925,0.5708224455115644,0.9189903846153846,0.1600180819976237,0.20559387764089246,0.09751475662179407,1.8358974358974358,1.6024799977930329,2.523076923076923,5.854056736668523,1.1794871794871795,2.0788531709204214,8.717948717948717,23.736533259447498,0.7435897435897436,MCS,Paris,2400
8.,0.,0.9886217948717949,0.0761332228263869,0.35593886992009294,0.05849367532901962,1.0974358974358975,0.5954903945433758,0.517948717948718,3.280624689955331,0.1794871794871795,1.1384153374778756,0.9846153846153847,7.2135747552449265,1.,MCS,Paris,2400
7.651282051282052,0.9178770921776566,0.9514823717948718,0.1316804357876079,0.26822102166697465,0.1097952241322568,1.4512820512820512,1.198903728919176,1.2205128205128206,3.975255482012638,0.7282051282051282,1.854440093528643,4.758974358974359,18.506225119640952,0.8358974358974359,MCS,Paris,2400
7.3076923076923075,1.3616326202412057,0.9426682692307692,0.13712212876076071,0.22593238294315393,0.10733623428758136,1.5384615384615385,1.2859428117872804,1.5384615384615385,4.82751809592356,0.8051282051282052,1.7782083633712458,5.066666666666666,17.24902573738264,0.7230769230769231,MCS,Paris,2400
7.09375,1.6806380546784407,0.9371744791666666,0.1497378141879185,0.20098514921530014,0.10015221684748239,1.4895833333333333,1.1681073693753024,1.4270833333333333,3.938974040667894,0.8541666666666666,2.0790581133986823,4.291666666666667,16.655777692907513,0.6770833333333334,MCS,Paris,2400
7.046875,1.4408080144054585,0.90869140625,0.17105484843908944,0.1562906556610633,0.0996044970540408,1.765625,1.3965230727447124,2.1302083333333335,4.739981095946539,1.2083333333333333,2.1550167568309586,6.166666666666667,16.308654825650773,0.5885416666666666,MCS,Paris,2400
6.817708333333333,1.7598233097664155,0.907958984375,0.16513131176236423,0.12350701925909563,0.08830896516942324,1.7447916666666667,1.411439114260296,1.859375,3.9707282635189647,1.1979166666666667,2.0646821368890875,6.625000,18.884103764807055,0.578125,MCS,Paris,2400
7.734375,0.8522431339559151,0.9518636067708334,0.13819422716520896,0.26548295701825564,0.10742019685638349,1.3854166666666667,1.1074538333743558,1.1041666666666667,3.829651764702489,0.6510416666666666,1.8675125385381544,3.7291666666666665,14.860797958798248,0.8697916666666666,MCS,Paris,2400
7.84375,0.5742408938474051,0.9505208333333334,0.13206200075413732,0.3101553789259207,0.10288166135315982,1.4947916666666667,1.2869432284541105,1.703125,5.2856321193440685,0.6979166666666666,1.7684726912571258,4.875000,17.470958044709512,0.9114583333333334,MCS,Paris,2400
7.385416666666667,1.5469714476105312,0.9597574869791666,0.1100625649049524,0.27357958850768127,0.10326243198617234,1.3177083333333333,0.9779330660107686,1.0885416666666667,4.017860380840847,0.5677083333333334,1.5191825372868206,2.75,11.913752557443855,0.84375,MCS,Paris,2400
8.,0.,0.9988199869791666,0.01630810440557749,0.3585770815924181,0.029581305228983237,1.015625,0.2159417962669571,0.203125,2.8072433514704422,0.020833333333333332,0.2879223950226094,0.08333333333333333,1.1516895800904376,1.,MCS,Paris,2400
7.994285714285715,0.07537660547584525,0.9950446428571429,0.046765475788933294,0.31656102497059535,0.04494657762660431,1.0342857142857143,0.31887557550408474,0.14285714285714285,1.3297230032251537,0.06285714285714286,0.6061992667600383,0.22857142857142856,2.168418966972603,0.9942857142857143,UWS,Paris,2000
7.617142857142857,1.0673025315614832,0.9554017857142857,0.1257901049773156,0.25758772542032593,0.10444106805319218,1.4114285714285715,1.1323228788825281,0.9771428571428571,2.8222671448207546,0.6457142857142857,1.7105292175469065,3.9085714285714284,16.44497963215646,0.84,UWS,Paris,2000
7.925714285714286,0.33835134498485625,0.9858482142857142,0.07242794184708055,0.29461992797841224,0.0812180036738692,1.1257142857142857,0.5915320820392015,0.5542857142857143,3.066160265790131,0.19428571428571428,0.9052049040782684,0.7542857142857143,3.834008931887864,0.9428571428571428,UWS,Paris,2000
8.,0.,1.,0.,0.346497576960557,0.015654682550467966,1.,0.,0.,0.,0.,0.,0.,0.,1.,UWS,Paris,2000
8.,0.,0.999375,0.008244316223920576,0.33420334592796985,0.0384318165522557,1.0057142857142858,0.07537660547584525,0.011428571428571429,0.1507532109516905,0.011428571428571429,0.1507532109516905,0.022857142857142857,0.301506421903381,1.,UWS,Paris,2000
8.,0.,0.9945535714285715,0.05066159863773164,0.3420163393300439,0.04031506189385146,1.0514285714285714,0.4812907814684701,0.05142857142857143,0.4812907814684701,0.06285714285714286,0.5870437872623007,0.5485714285714286,5.381097680297019,1.,UWS,Paris,2000
7.571428571428571,0.9284615319583955,0.9054017857142858,0.17062751128823972,0.19763336588453068,0.09960366298213218,1.8514285714285714,1.5007372337947638,2.3257142857142856,4.998533662536465,1.3257142857142856,2.209633823205343,7.702857142857143,20.43645881701602,0.7485714285714286,UWS,Paris,2000
7.982857142857143,0.12980361933257767,0.9854464285714286,0.07089960385312892,0.3055410237151397,0.06257740599852907,1.1542857142857144,0.6362132873013385,0.7885714285714286,3.9577606531667757,0.26285714285714284,1.0952066248066654,1.0285714285714285,5.336053727967429,0.9828571428571429,UWS,Paris,2000
7.942857142857143,0.38119040183218095,0.98625,0.07228126640571737,0.3052771353547242,0.05948555449446672,1.1085714285714285,0.5803306587363688,0.37142857142857144,2.498979383505129,0.2,1.0364775512695459,0.9142857142857143,6.038786200513329,0.9714285714285714,UWS,Paris,2000
7.982857142857143,0.16815930250928185,0.9871428571428571,0.07524614158865285,0.34324235176153606,0.06339736425400093,1.1371428571428572,0.7953743823906232,0.5485714285714286,3.905554391125646,0.2,1.1513966674062792,2.0114285714285716,14.341941917299193,0.9885714285714285,UWS,Paris,2000
7.942857142857143,0.25555062599997597,0.9797321428571428,0.08521038639144639,0.3151392602354105,0.08268336949940351,1.177142857142857,0.7540692330040162,0.44,2.30418253245205,0.2857142857142857,1.0946996606096009,1.4857142857142858,7.761337986902695,0.9485714285714286,UWS,Paris,2000
7.446153846153846,1.3169206805633602,0.9510416666666667,0.13724359348614948,0.2572015178756062,0.10969632548354068,1.4564102564102563,1.194816769944647,1.5487179487179488,4.7102110462201425,0.717948717948718,1.8831059715093716,4.102564102564102,13.54762704511691,0.7897435897435897,UWS,Paris,2400
8.,0.,0.9999599358974359,0.0005580283764897482,0.35336318444760056,0.02655994936292455,1.005128205128205,0.07142763219068779,0.03076923076923077,0.4285657931441268,0.010256410256410256,0.14285526438137558,0.020512820512820513,0.28571052876275116,1.,UWS,Paris,2400
7.234375,1.5752862256454645,0.9258219401041666,0.15461793591943754,0.21424957969243463,0.11179498329848597,1.59375,1.2875859599136155,2.0833333333333335,5.891672560110206,0.9791666666666666,2.0050933408586133,4.625000,12.197378475175174,0.765625,UWS,Paris,2400
7.78125,1.0226917607470982,0.9664713541666666,0.11155300219865631,0.30097140113443865,0.09580749409011444,1.28125,0.9916644782889019,1.0208333333333333,4.447562925043583,0.4375,1.4456291882775472,2.3541666666666665,9.462622925959213,0.9427083333333334,UWS,Paris,2400
7.682291666666667,1.0247453740306525,0.9884033203125,0.061168352385357956,0.3256097736085015,0.09944544279724228,1.109375,0.5714707131968065,0.19270833333333334,0.9067736753258162,0.16666666666666666,0.7660323462854264,0.8958333333333334,6.566136558552186,0.87500,UWS,Paris,2400
8.,0.,1.,0.,0.3613567889734709,0.01688738315581289,1.,0.,0.,0.,0.,0.,0.,0.,1.,UWS,Paris,2400
8.,0.,1.,0.,0.37389731354861283,0.0019264130676305729,1.,0.,0.,0.,0.,0.,0.,0.,1.,UWS,Paris,2400
7.020833333333333,1.7198544431304514,0.9507242838541666,0.1263593760058897,0.19166393927510694,0.09278919721441072,1.4739583333333333,1.1678635044090364,1.4895833333333333,4.651377017585461,0.7135416666666666,1.5995520070519398,3.6666666666666665,11.563832505801104,0.6666666666666666,UWS,Paris,2400
8.,0.,1.,0.,0.37153768423765154,0.002734691554206621,1.,0.,0.,0.,0.,0.,0.,0.,1.,UWS,Paris,2400
7.869791666666667,0.557826845831711,0.9733072916666666,0.09777119970832164,0.29915641520669867,0.08840743892057139,1.25,0.8100925873009825,0.9270833333333334,3.827653740834223,0.4375,1.3792547806696194,1.7708333333333333,7.468655566581058,0.921875,UWS,Paris,2400
